23.10.2017 18:56:41: Lewis (25.6.40.189:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "epoch_gm_enabled" = true 2:2161 Epoch_Female_F
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_addedtounitloop" = false 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_incardiacarrest" = false 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haslostblood" = 0 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_isbleeding" = false 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haspain" = false 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_amountofrevivelives" = -1 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_painsuppress" = 0 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_allusedmedication" = [] 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_alllogs" = [] 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_pain" = 0 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_morphine" = 0 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bloodvolume" = 100 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_isunconscious" = false 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_tourniquets" = [0,0,0,0,0,0] 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_occludedmedications" = any 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_openwounds" = [] 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bandagedwounds" = [] 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_internalwounds" = [] 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_lastuniquewoundid" = 1 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_fractures" = [] 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_triagelevel" = 0 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_triagecard" = [] 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_ivbags" = any 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bodypartstatus" = [0,0,0,0,0,0] 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_addedtounitloop" = false 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_incardiacarrest" = false 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haslostblood" = 0 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_isbleeding" = false 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haspain" = false 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_amountofrevivelives" = -1 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_painsuppress" = 0 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_allusedmedication" = [] 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_alllogs" = [] 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_name" = "Lewis" 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_nameraw" = "Lewis" 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_playerowner" = 3 2:2284 VirtualMan_EPOCH
24.10.2017 11:07:21: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_movement_loadcoef" = 1 2:2306 Epoch_Male_F
24.10.2017 11:07:21: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_muteunitreasons" = ["isPlayer"] 2:2306 Epoch_Male_F
24.10.2017 11:07:21: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_originalspeaker" = "" 2:2306 Epoch_Male_F
24.10.2017 11:07:21: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_playerowner" = 3 2:2306 Epoch_Male_F
24.10.2017 11:07:21: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:2306 Epoch_Male_F
24.10.2017 11:07:21: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_statuseffect_object" = B Alpha 1-1:1 REMOTE 2:2306 Epoch_Male_F
24.10.2017 11:07:21: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_name" = "Lewis" 2:2306 Epoch_Male_F
24.10.2017 11:07:21: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_nameraw" = "Lewis" 2:2306 Epoch_Male_F
24.10.2017 11:52:18: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_playerowner" = any 2:2306 Epoch_Male_F
24.10.2017 11:52:39: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_muteunitreasons" = ["isPlayer"] 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:39: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_originalspeaker" = "male01gre" 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_pain" = 0 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_morphine" = 0 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bloodvolume" = 100 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_isunconscious" = false 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_tourniquets" = [0,0,0,0,0,0] 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_occludedmedications" = any 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_openwounds" = [] 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bandagedwounds" = [] 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_internalwounds" = [] 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_lastuniquewoundid" = 1 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_fractures" = [] 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_triagelevel" = 0 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_triagecard" = [] 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_ivbags" = any 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bodypartstatus" = [0,0,0,0,0,0] 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_addedtounitloop" = false 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_incardiacarrest" = false 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haslostblood" = 0 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_isbleeding" = false 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haspain" = false 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_amountofrevivelives" = -1 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_painsuppress" = 0 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_allusedmedication" = [] 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_alllogs" = [] 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_pain" = 0 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_morphine" = 0 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bloodvolume" = 100 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_isunconscious" = false 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_tourniquets" = [0,0,0,0,0,0] 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_occludedmedications" = any 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_openwounds" = [] 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bandagedwounds" = [] 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_internalwounds" = [] 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_lastuniquewoundid" = 1 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_fractures" = [] 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_triagelevel" = 0 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_triagecard" = [] 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_ivbags" = any 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bodypartstatus" = [0,0,0,0,0,0] 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_addedtounitloop" = false 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_incardiacarrest" = false 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haslostblood" = 0 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_isbleeding" = false 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haspain" = false 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_amountofrevivelives" = -1 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_painsuppress" = 0 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_allusedmedication" = [] 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_alllogs" = [] 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_name" = "Lewis" 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_nameraw" = "Lewis" 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:40: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_playerowner" = 3 2:7103 VirtualMan_EPOCH
24.10.2017 11:52:42: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_movement_loadcoef" = 1 2:7116 Epoch_Male_F
24.10.2017 11:52:42: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_muteunitreasons" = ["isPlayer"] 2:7116 Epoch_Male_F
24.10.2017 11:52:42: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_originalspeaker" = "" 2:7116 Epoch_Male_F
24.10.2017 11:52:42: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_playerowner" = 3 2:7116 Epoch_Male_F
24.10.2017 11:52:42: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_parachute_hasreserve" = false 2:7116 Epoch_Male_F
24.10.2017 11:52:42: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_common_statuseffect_object" = B Alpha 1-1:1 REMOTE 2:7116 Epoch_Male_F
24.10.2017 11:52:42: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_name" = "Lewis" 2:7116 Epoch_Male_F
24.10.2017 11:52:42: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_nameraw" = "Lewis" 2:7116 Epoch_Male_F
24.10.2017 11:57:16: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7116 Epoch_Male_F
24.10.2017 11:57:16: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7116 Epoch_Male_F
24.10.2017 11:57:16: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7116 Epoch_Male_F
24.10.2017 11:57:17: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7116 Epoch_Male_F
24.10.2017 11:57:17: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7116 Epoch_Male_F
24.10.2017 11:57:17: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7116 Epoch_Male_F
24.10.2017 11:57:45: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7116 Epoch_Male_F
24.10.2017 11:57:45: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7116 Epoch_Male_F
24.10.2017 11:57:45: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7116 Epoch_Male_F
24.10.2017 11:57:46: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7116 Epoch_Male_F
24.10.2017 11:57:46: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7116 Epoch_Male_F
24.10.2017 11:57:46: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7116 Epoch_Male_F
24.10.2017 11:58:22: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7116 Epoch_Male_F
24.10.2017 11:58:22: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7116 Epoch_Male_F
24.10.2017 11:58:22: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7116 Epoch_Male_F
24.10.2017 11:59:14: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7116 Epoch_Male_F
24.10.2017 11:59:14: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7116 Epoch_Male_F
24.10.2017 11:59:14: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_map_gestures_transmit" = false 2:7116 Epoch_Male_F
24.10.2017 12:01:06: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_addedtounitloop" = true 2:7116 Epoch_Male_F
24.10.2017 12:01:06: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bodypartstatus" = [0.3,0,0,0,0,0] 2:7116 Epoch_Male_F
24.10.2017 12:01:06: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_openwounds" = [[1,18,0,1,0.025]] 2:7116 Epoch_Male_F
24.10.2017 12:01:06: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_lastuniquewoundid" = 1 2:7116 Epoch_Male_F
24.10.2017 12:01:07: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bloodvolume" = 99.975 2:7116 Epoch_Male_F
24.10.2017 12:01:07: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haslostblood" = 1 2:7116 Epoch_Male_F
24.10.2017 12:01:07: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_isbleeding" = true 2:7116 Epoch_Male_F
24.10.2017 12:01:07: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_haspain" = true 2:7116 Epoch_Male_F
24.10.2017 12:01:07: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_pain" = 0.198994 2:7116 Epoch_Male_F
24.10.2017 12:01:23: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bloodvolume" = 99.6 2:7116 Epoch_Male_F
24.10.2017 12:01:23: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_pain" = 0.18372 2:7116 Epoch_Male_F
24.10.2017 12:01:34: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bloodvolume" = 99.325 2:7116 Epoch_Male_F
24.10.2017 12:01:34: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_pain" = 0.172496 2:7116 Epoch_Male_F
24.10.2017 12:01:47: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bloodvolume" = 98.9999 2:7116 Epoch_Male_F
24.10.2017 12:01:47: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_pain" = 0.158892 2:7116 Epoch_Male_F
24.10.2017 12:02:00: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bloodvolume" = 98.6999 2:7116 Epoch_Male_F
24.10.2017 12:02:00: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_pain" = 0.146691 2:7116 Epoch_Male_F
24.10.2017 12:02:11: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bloodvolume" = 98.4249 2:7116 Epoch_Male_F
24.10.2017 12:02:11: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_pain" = 0.135317 2:7116 Epoch_Male_F
24.10.2017 12:02:22: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bloodvolume" = 98.1499 2:7116 Epoch_Male_F
24.10.2017 12:02:22: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_pain" = 0.124089 2:7116 Epoch_Male_F
24.10.2017 12:02:37: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bloodvolume" = 97.7999 2:7116 Epoch_Male_F
24.10.2017 12:02:37: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_pain" = 0.109747 2:7116 Epoch_Male_F
24.10.2017 12:02:42: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bodypartstatus" = [0.6,0,0,0,0,0] 2:7116 Epoch_Male_F
24.10.2017 12:02:42: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_openwounds" = [[1,18,0,2,0.025]] 2:7116 Epoch_Male_F
24.10.2017 12:02:42: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_lastuniquewoundid" = 1 2:7116 Epoch_Male_F
24.10.2017 12:02:44: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_bodypartstatus" = [0.9,0,0,0,0,0] 2:7116 Epoch_Male_F
24.10.2017 12:02:44: Lewis (127.0.0.1:2304) fa1e4e06cf32ec967a93411dd8076152 - #0 "ace_medical_openwounds" = [[1,18,0,2,0.025],[1,3,0,1,0.01]] 2:7116 Epoch_Male_F
